Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (717)",,,"Reconstruction Position - Unlabeled Track (720)",,,"Reconstruction Position - Unlabeled Track (763)",,,"Reconstruction Position - Unlabeled Track (768)",,,"Reconstruction Position - Unlabeled Track (770)",,,"Reconstruction Position - Unlabeled Track (772)",,,"Reconstruction Position - Unlabeled Track (782)",,,"Reconstruction Position - Unlabeled Track (787)",,,"Reconstruction Position - Unlabeled Track (788)",,,"Reconstruction Position - Unlabeled Track (789)",,,"Reconstruction Position - Unlabeled Track (790)",,,"Reconstruction Position - Unlabeled Track (794)",,,"Reconstruction Position - Unlabeled Track (795)",,
61,0,"-1283.63","-670.139","1403.09","-1207.63","-732.696","1661.68","-1284.89","-1097.22","1497.09","-1200.63","-1190.13","1188.05","-1213.77","-641.811","1101.57","-1194.37","-917.716","1308.59","-1126.99","-574.445","883.262","-1011.23","-1068.28","1037.81","-1166.96","-764.574","606.822","-1084.27","-684.578","216.215","-1307.03","-1023.91","517.553","-1507.52","-1044.61","178.122","-1284.01","-1079.92","1035.42","nan","nan","nan"
62,0,"-1284.64","-672.108","1403.76","-1210.63","-734.859","1663.28","-1288.82","-1099","1498.59","-1206.32","-1194.17","1189.95","-1217.52","-646.318","1101.21","-1197.21","-920.374","1309.71","-1133.61","-581.114","881.462","-1016.76","-1074.93","1037.66","-1171.4","-765.313","608.462","-1087.31","-685.533","217.743","-1308.8","-1026.26","518.892","-1507.83","-1045.57","178.513","-1287.4","-1081.83","1037.03","nan","nan","nan"
63,0,"-1285.56","-674.009","1404.54","-1213.49","-736.915","1665","-1292.65","-1100.7","1500.1","-1211.91","-1197.95","1191.81","-1221.07","-650.634","1100.98","-1199.95","-922.95","1310.81","-1139.93","-587.85","879.573","-1022.25","-1081.49","1037.69","-1175.73","-766.745","608.578","-1090.31","-686.384","219.121","-1310.71","-1028.53","520.127","-1508.37","-1046.5","179.028","-1290.65","-1083.49","1038.52","nan","nan","nan"
64,0,"-1286.43","-675.818","1405.36","-1216.29","-739.021","1666.75","-1296.42","-1102.26","1501.54","-1217.39","-1201.61","1193.65","-1224.38","-654.777","1100.92","-1202.58","-925.432","1311.91","-1146.13","-594.345","877.887","-1027.6","-1087.88","1037.63","-1178.69","-768.446","609.358","-1093.21","-687.199","220.386","-1312.65","-1030.71","521.363","-1508.84","-1047.41","179.43","-1293.77","-1085.18","1039.97","nan","nan","nan"
65,0,"-1287.16","-677.642","1406.1","-1219.06","-741.043","1668.41","-1300.11","-1103.75","1502.91","-1222.72","-1205.09","1195.43","-1227.47","-658.735","1100.99","-1205.15","-927.821","1312.97","-1152.61","-600.203","876.873","-1032.83","-1094.16","1037.51","-1182.02","-769.58","610.243","-1096.03","-687.898","221.538","-1314.88","-1032.58","522.56","-1509.36","-1048.28","179.762","-1296.75","-1086.87","1041.31","nan","nan","nan"
66,0,"-1287.85","-679.395","1406.82","-1221.76","-743.076","1670.19","-1303.77","-1105.19","1504.19","-1227.92","-1208.35","1197.08","-1230.28","-662.513","1101.16","-1207.64","-930.088","1313.99","-1158.58","-606.188","875.672","-1037.95","-1100.22","1037.35","-1185.5","-770.159","610.672","-1098.76","-688.494","222.627","-1316.89","-1034.64","523.686","-1510.17","-1049.12","180.253","-1299.6","-1088.37","1042.43","nan","nan","nan"
67,0,"-1288.57","-681.071","1407.57","-1224.39","-745.195","1671.86","-1307.37","-1106.59","1505.33","-1233.02","-1211.52","1198.68","-1232.72","-666.115","1101.37","-1210.02","-932.346","1315.04","-1163.92","-612.297","873.977","-1042.94","-1106.12","1037.07","-1188.49","-771.93","610.899","-1101.37","-688.965","223.556","-1319.09","-1036.43","524.879","-1510.75","-1049.87","180.525","-1302.37","-1089.89","1043.43","nan","nan","nan"
68,0,"-1289.16","-682.721","1408.19","-1227.16","-746.836","1674.05","-1310.95","-1107.96","1506.33","-1237.98","-1214.47","1200.08","-1234.83","-669.495","1101.65","-1212.28","-934.38","1316.05","-1169.9","-617.432","873.621","-1047.75","-1112.01","1036.95","-1190.98","-772.919","611.234","-1103.85","-689.266","224.427","-1321.62","-1037.75","525.856","-1511.61","-1050.58","180.843","-1305.01","-1091.42","1044.34","nan","nan","nan"
69,0,"-1289.79","-684.273","1408.87","-1229.83","-748.959","1675.86","-1314.51","-1109.33","1507.19","-1242.83","-1217.26","1201.37","-1236.63","-672.669","1102.01","-1214.34","-936.267","1317.03","-1175.49","-622.46","873.203","-1052.46","-1117.61","1036.62","-1193.41","-773.629","612.023","-1106.13","-689.514","225.207","-1323.78","-1039.41","526.828","-1512.44","-1051.31","181.217","-1307.58","-1092.74","1045.03","nan","nan","nan"
70,0,"-1290.27","-685.82","1409.45","-1232.44","-751.029","1677.74","-1318.06","-1110.72","1507.93","-1247.51","-1219.85","1202.57","-1238.15","-675.675","1102.5","-1216.27","-938.04","1318.03","-1180.67","-627.338","872.841","-1057.06","-1123.06","1036.18","-1195.25","-774.473","612.441","-1108.1","-689.664","225.828","-1326.2","-1040.58","527.708","-1513.24","-1051.93","181.374","-1310.07","-1094","1045.67","nan","nan","nan"
71,0,"-1290.77","-687.332","1410.11","-1235.16","-753.092","1679.67","-1321.64","-1112.09","1508.56","-1252.02","-1222.26","1203.63","-1239.44","-678.48","1103.13","-1218.16","-939.656","1318.98","-1185.15","-632.301","872.299","-1061.49","-1128.48","1035.74","-1196.49","-775.396","612.491","-1110.02","-689.753","226.438","-1328.49","-1041.71","528.519","-1514.11","-1052.63","181.704","-1312.49","-1094.95","1046.09","nan","nan","nan"
72,0,"-1291.16","-688.739","1410.74","-1237.91","-755.204","1681.75","-1325.17","-1113.42","1509","-1256.37","-1224.61","1204.66","-1240.38","-681.118","1103.81","-1220","-941.234","1319.91","-1188.62","-637.652","871.193","-1065.8","-1133.7","1035.29","-1197.73","-775.215","613.458","-1111.67","-689.796","226.973","-1330.72","-1042.9","529.258","-1514.99","-1053.29","181.973","-1314.82","-1095.82","1046.51","nan","nan","nan"
73,0,"-1291.39","-690.16","1411.4","-1240.73","-757.304","1683.88","-1328.71","-1114.7","1509.29","-1260.62","-1226.56","1205.37","-1241.05","-683.509","1104.63","-1221.8","-942.752","1320.85","-1192.59","-641.7","871.472","-1069.96","-1138.8","1034.62","-1198.51","-775.733","613.823","-1113.08","-689.7","227.47","-1332.58","-1044.2","529.933","-1515.73","-1054","182.137","-1317.05","-1096.72","1047","nan","nan","nan"
74,0,"-1291.54","-691.548","1412.11","-1243.62","-759.486","1686.11","-1332.23","-1115.95","1509.37","-1264.72","-1228.6","1206.12","-1241.37","-685.704","1105.55","-1223.52","-944.188","1321.79","-1196.23","-645.368","872.163","-1074.01","-1143.69","1033.84","-1199.42","-775.566","614.687","-1114.28","-689.563","227.85","-1334.47","-1045.78","531.226","-1516.7","-1054.66","182.537","-1319.16","-1097.34","1047.36","nan","nan","nan"
75,0,"-1291.53","-692.934","1412.92","-1246.6","-761.702","1688.38","-1335.69","-1117.17","1509.24","-1268.74","-1230.2","1206.53","-1241.36","-687.681","1106.54","-1225.18","-945.495","1322.7","-1199.26","-648.71","872.936","-1077.82","-1148.65","1033.12","-1199.17","-775.439","614.887","-1115.17","-689.342","228.152","-1336.32","-1046.87","531.768","-1517.53","-1055.31","182.668","-1321.17","-1097.83","1047.67","nan","nan","nan"
76,0,"-1291.43","-694.256","1413.84","-1249.67","-763.894","1690.61","-1339.15","-1118.33","1508.95","-1272.61","-1231.76","1206.8","-1241.18","-689.384","1107.79","-1226.77","-946.735","1323.61","-1201.85","-651.655","874.02","-1081.58","-1153.33","1032.06","-1198.86","-775.99","615.14","-1115.8","-689.14","228.436","-1338.88","-1046.85","531.137","-1518.02","-1056.22","182.665","-1323.1","-1098.18","1047.95","nan","nan","nan"
77,0,"-1291.22","-695.542","1414.85","-1252.79","-766.228","1692.93","-1342.52","-1119.49","1508.43","-1276.37","-1233.2","1206.92","-1240.72","-690.919","1109.12","-1228.35","-947.822","1324.43","-1203.85","-654.207","875.359","-1085.11","-1158.08","1031.12","-1198.18","-775.055","615.734","-1116.13","-688.929","228.539","-1340.51","-1047.95","531.677","-1518.85","-1056.93","182.877","-1324.87","-1098.44","1048.21","nan","nan","nan"
78,0,"-1290.89","-696.814","1415.99","-1255.99","-768.513","1695.18","-1345.92","-1120.63","1507.78","-1280","-1234.53","1206.85","-1239.98","-692.205","1110.57","-1229.91","-948.876","1325.18","-1205.09","-656.418","876.714","-1088.55","-1162.66","1029.93","-1197.16","-774.903","616.047","-1116.21","-688.691","228.494","-1341.81","-1049.54","532.791","-1519.68","-1057.56","183.125","-1326.52","-1098.65","1048.33","nan","nan","nan"
79,0,"-1290.46","-698.051","1417.24","-1259.3","-770.877","1697.51","-1349.29","-1121.76","1506.95","-1283.5","-1235.72","1206.61","-1238.97","-693.294","1112.05","-1231.45","-949.958","1325.99","-1206.2","-658.156","878.69","-1091.81","-1167.17","1028.72","-1195.85","-774.689","616.394","-1116.17","-688.475","228.431","-1343.43","-1050.42","533.054","-1520.35","-1058.22","183.22","-1327.61","-1098.09","1047.9","nan","nan","nan"
80,0,"-1290.01","-699.199","1418.62","-1262.65","-773.233","1699.75","-1352.6","-1122.83","1505.95","-1286.91","-1236.85","1206.23","-1237.79","-694.039","1113.73","-1232.86","-951.043","1326.72","-1205.86","-659.444","880.434","-1094.96","-1171.59","1027.44","-1194.18","-774.197","616.856","-1115.97","-688.248","228.324","-1344.75","-1051.39","533.552","-1520.79","-1058.91","183.083","-1328.88","-1097.29","1047.41","nan","nan","nan"
81,0,"-1289.4","-700.341","1420.11","-1266.09","-775.706","1702.11","-1355.94","-1123.9","1504.88","-1290.2","-1237.85","1205.71","-1236.3","-694.525","1115.49","-1234.18","-952.056","1327.37","-1204.74","-660.186","882.574","-1097.95","-1175.92","1026.1","-1192.13","-773.762","617.182","-1115.54","-688.08","228.218","-1346.08","-1052.12","533.875","-1521.41","-1059.47","183.142","-1330.56","-1097.32","1048.78","nan","nan","nan"
82,0,"-1288.77","-701.448","1421.76","-1269.53","-778.231","1704.42","-1359.22","-1124.9","1503.62","-1293.42","-1238.81","1205.1","-1234.51","-694.642","1117.42","-1235.39","-953.159","1328.04","-1202.76","-660.343","884.871","-1100.79","-1180.18","1024.79","-1189.73","-773.287","617.46","-1114.87","-688.01","227.993","-1346.86","-1053.09","534.331","-1522.11","-1059.9","183.287","-1331.82","-1097.15","1049.09","nan","nan","nan"
83,0,"-1288.06","-702.543","1423.48","-1273.03","-780.71","1706.71","-1362.5","-1125.85","1502.24","-1296.55","-1239.7","1204.35","-1232.33","-694.427","1119.58","-1236.54","-954.176","1328.66","-1199.96","-659.927","887.385","-1103.52","-1184.36","1023.45","-1187.06","-772.801","617.766","-1114","-687.959","227.759","-1347.98","-1053.45","534.253","-1522.61","-1060.29","183.308","-1332.78","-1096.58","1049.19","nan","nan","nan"
84,0,"-1287.47","-703.605","1425.35","-1276.55","-783.235","1709","-1365.78","-1126.74","1500.75","-1299.57","-1240.51","1203.47","-1229.78","-693.846","1122.01","-1237.62","-955.132","1329.37","-1196.38","-658.868","890.19","-1106.12","-1188.46","1022.13","-1184.1","-772.224","618.053","-1112.9","-687.963","227.485","-1348.76","-1054.69","535.04","-1523.26","-1060.61","183.478","-1333.68","-1095.98","1049.32","nan","nan","nan"
85,0,"-1286.94","-704.579","1427.34","-1280.06","-785.856","1711.3","-1369.08","-1127.61","1499.19","-1302.48","-1241.3","1202.5","-1226.81","-692.888","1124.73","-1238.65","-955.933","1330.04","-1192.02","-657.138","893.424","-1108.53","-1192.53","1020.92","-1180.75","-771.643","618.394","-1111.65","-688.104","227.128","-1350.17","-1054.3","535.28","-1523.75","-1060.8","183.696","-1334.41","-1095.24","1049.39","nan","nan","nan"
86,0,"-1286.55","-705.442","1429.46","-1283.81","-787.397","1713.23","-1372.39","-1128.4","1497.5","-1305.25","-1242.04","1201.51","-1223.41","-691.557","1127.74","-1239.59","-956.656","1330.84","-1186.8","-654.766","897.08","-1110.9","-1196.47","1019.58","-1177.06","-771.007","618.73","-1110.18","-688.229","226.734","-1350.72","-1054.18","534.749","-1524.04","-1061.05","183.607","-1335.01","-1094.33","1049.41","nan","nan","nan"
87,0,"-1286.27","-706.189","1431.6","-1287.4","-789.936","1715.41","-1375.76","-1129.13","1495.79","-1307.91","-1242.74","1200.5","-1219.66","-689.776","1131.16","-1240.45","-957.235","1331.58","-1180.7","-651.659","901.162","-1113.09","-1200.48","1018.36","-1172.96","-770.428","619.032","-1108.64","-688.437","226.353","-1351.22","-1054.37","534.952","-1524.07","-1061.03","183.27","-1335.53","-1093.38","1049.48","nan","nan","nan"
88,0,"-1286.12","-706.779","1433.98","-1290.98","-792.438","1717.54","-1379.11","-1129.77","1494","-1310.5","-1243.4","1199.48","-1215.5","-687.546","1134.95","-1241.18","-957.727","1332.32","-1173.67","-647.878","905.867","-1115.18","-1204.5","1017.21","-1168.6","-769.804","619.464","-1106.83","-688.62","225.785","-1351.62","-1054.48","535.106","-1524.31","-1061.13","183.287","-1335.93","-1092.15","1049.5","nan","nan","nan"
89,0,"-1285.98","-707.299","1436.43","-1294.45","-795.069","1719.6","-1382.44","-1130.27","1492.19","-1313.03","-1244.01","1198.45","-1210.93","-684.858","1139.18","-1241.88","-958.085","1333.03","-1165.74","-643.385","911.051","-1117.14","-1208.61","1016.24","-1163.91","-769.18","619.938","-1104.91","-688.842","225.267","-1351.87","-1054.4","535.087","-1524.56","-1061.2","183.31","-1336.23","-1090.84","1049.48","nan","nan","nan"
90,0,"-1285.95","-707.639","1439.09","-1297.91","-797.785","1721.59","-1385.68","-1130.64","1490.28","-1315.51","-1244.57","1197.36","-1205.93","-681.781","1143.82","-1242.54","-958.343","1333.65","-1156.96","-638.219","916.931","-1118.96","-1212.82","1015.35","-1159","-768.509","620.56","-1102.87","-689.016","224.613","-1351.98","-1054.2","534.82","-1524.64","-1061.19","183.247","-1336.36","-1089.47","1049.43","nan","nan","nan"
91,0,"-1286","-707.902","1441.92","-1301.28","-800.464","1723.45","-1388.82","-1130.87","1488.33","-1317.92","-1245.13","1196.32","-1200.53","-678.282","1148.97","-1243.13","-958.563","1334.26","-1147.3","-632.31","923.474","-1120.67","-1217.09","1014.51","-1153.81","-767.8","621.188","-1100.67","-689.289","224.022","-1352.34","-1053.21","534.052","-1524.87","-1061.3","183.495","-1336.43","-1087.9","1049.36","nan","nan","nan"
92,0,"-1286.02","-708.108","1444.79","-1304.52","-803.223","1725.2","-1391.91","-1130.95","1486.33","-1320.25","-1245.7","1195.3","-1194.69","-674.394","1154.56","-1243.72","-958.629","1334.71","-1136.82","-625.768","930.842","-1122.29","-1221.54","1013.74","-1148.44","-767.041","621.963","-1098.37","-689.563","223.362","-1352.12","-1053.28","534.561","-1524.61","-1061.42","183.344","-1336.34","-1086.23","1049.22","nan","nan","nan"
93,0,"-1286.12","-708.125","1447.89","-1307.71","-805.971","1726.78","-1394.95","-1130.86","1484.25","-1322.44","-1246.24","1194.29","-1188.44","-670.119","1160.7","-1244.27","-958.516","1335.14","-1125.58","-618.558","939.137","-1123.79","-1226.14","1013.13","-1142.76","-766.308","622.712","-1095.99","-689.849","222.698","-1351.82","-1052.52","534.224","-1523.96","-1061.7","182.136","-1327.56","-1088.61","1051.98","nan","nan","nan"
94,0,"-1286.27","-708.084","1451.08","-1310.75","-808.655","1728.17","-1397.92","-1130.59","1482.07","-1324.53","-1246.79","1193.33","-1181.86","-665.432","1167.41","-1244.71","-958.267","1335.55","-1113.64","-610.623","948.192","-1125.15","-1230.99","1012.52","-1136.93","-765.527","623.426","-1093.58","-690.089","221.954","-1351.61","-1052.04","533.899","-1524.11","-1061.91","181.999","-1327.32","-1086.78","1051.73","nan","nan","nan"
95,0,"-1286.49","-707.932","1454.42","-1313.7","-811.257","1729.38","-1400.86","-1130.16","1479.79","-1326.51","-1247.36","1192.42","-1174.94","-660.458","1174.71","-1245.04","-957.811","1335.97","-1101.02","-602.102","958.322","-1126.4","-1236.11","1012.19","-1130.87","-764.86","624.11","-1091.05","-690.421","221.163","-1351.2","-1051.16","533.619","-1524.4","-1062.03","182.204","-1326.92","-1084.88","1051.47","nan","nan","nan"
96,0,"-1286.71","-707.676","1457.87","-1316.55","-813.774","1730.43","-1403.74","-1129.55","1477.45","-1328.41","-1247.93","1191.49","-1167.74","-655.102","1182.68","-1245.24","-957.199","1336.39","-1087.81","-592.969","969.429","-1127.5","-1241.57","1012.03","-1124.62","-764.171","624.698","-1088.59","-690.669","220.479","-1350.66","-1050.06","533.13","-1523.91","-1060.98","181.962","-1334.81","-1079.45","1048.65","nan","nan","nan"
97,0,"-1287.03","-707.257","1461.59","-1319.26","-816.165","1731.29","-1406.58","-1128.76","1475","-1330.2","-1248.45","1190.53","-1160.3","-649.4","1191.34","-1245.33","-956.375","1336.81","-1074.09","-583.374","981.752","-1128.53","-1247.2","1011.88","-1118.22","-763.465","625.135","-1086.02","-690.98","219.68","-1349.98","-1049.02","532.452","-1523.69","-1060.35","181.816","-1334.05","-1076.88","1047.87","nan","nan","nan"
98,0,"-1287.47","-706.846","1465.32","-1321.79","-818.439","1731.94","-1409.35","-1127.74","1472.4","-1331.91","-1248.93","1189.56","-1152.71","-643.402","1200.73","-1245.27","-955.365","1337.17","-1059.98","-573.13","995.165","-1129.49","-1253.17","1011.96","-1111.75","-762.876","625.573","-1083.43","-691.284","218.877","-1349.15","-1048","532.88","-1523.49","-1059.6","181.817","-1333.3","-1074.7","1047.62","nan","nan","nan"
99,0,"-1287.83","-706.509","1468.94","-1324.12","-820.602","1732.4","-1412.06","-1126.54","1469.68","-1333.56","-1249.34","1188.58","-1144.91","-637.096","1210.81","-1245.07","-954.232","1337.54","-1045.5","-562.389","1009.83","-1130.37","-1259.4","1012.23","-1105.19","-762.233","625.878","-1080.83","-691.611","218.008","-1348.16","-1046.33","531.851","-1523.07","-1058.58","181.64","-1332.4","-1072.35","1047.24","nan","nan","nan"
100,0,"-1288.18","-706.103","1472.49","-1326.23","-822.631","1732.67","-1414.66","-1125.17","1466.84","-1335.14","-1249.7","1187.59","-1136.97","-630.601","1221.55","-1244.66","-952.878","1337.99","-1030.72","-551.108","1025.99","-1131.19","-1265.99","1012.81","-1098.28","-761.529","626.199","-1078.12","-692.004","217.11","-1347.04","-1044.99","531.328","-1522.75","-1057.81","181.393","-1331.54","-1070.14","1047.2","nan","nan","nan"
101,0,"-1288.55","-705.851","1476.1","-1328.13","-824.564","1732.75","-1417.21","-1123.5","1463.77","-1336.65","-1250.02","1186.58","-1129.02","-623.896","1233.04","-1244.04","-951.351","1338.41","-1015.86","-538.823","1044.23","-1132.01","-1272.73","1013.47","-1091.61","-760.92","626.222","-1075.54","-692.325","216.283","-1346.36","-1043.41","530.481","-1522.59","-1057.18","181.222","-1330.34","-1067.48","1046.7","nan","nan","nan"
102,0,"-1288.75","-705.601","1479.58","-1329.74","-826.328","1732.62","-1419.79","-1121.41","1460.56","-1338.15","-1250.36","1185.52","-1120.97","-617.053","1245.18","-1243.21","-949.7","1338.79","-1000.89","-526.791","1062.66","-1132.8","-1279.67","1014.29","-1084.91","-760.415","626.085","-1072.84","-692.746","215.238","-1344.85","-1041.92","529.599","-1521.97","-1056.39","180.549","-1328.89","-1064.49","1045.91","nan","nan","nan"
